Layer1	Layer2	CKA_Value
projection	spatial	0.030919151062438584
projection	pool	0.9681079929386781
projection	dropout	0.9681079929386781
projection	projection	0.9874738904250797
projection	batch_norm	0.236939978064432
projection	fc	0.5172358684697449
batch_norm	temporal	0.560069207345335
batch_norm	spatial	0.9066297673225516
batch_norm	pool	0.2362057144816486
batch_norm	dropout	0.2362057144816486
batch_norm	projection	0.22961881987786162
batch_norm	batch_norm	0.9716220236789999
batch_norm	fc	0.10754144112053124
fc	temporal	0.011225994820456288
fc	spatial	0.01462492619850191
fc	pool	0.40673434664652736
fc	dropout	0.40673434664652736
fc	projection	0.44940930032873827
fc	batch_norm	0.10031065816640952
fc	fc	0.9346387752148871
temporal	temporal	0.9931560335380106
temporal	spatial	0.6628579365100254
temporal	pool	0.025803831222668223
temporal	dropout	0.025803831222668223
temporal	projection	0.02379883311647131
temporal	batch_norm	0.5583022997119232
temporal	fc	0.010954071123207483
spatial	temporal	0.7152891357756372
spatial	spatial	0.9590101298976612
spatial	pool	0.033913497358371666
spatial	dropout	0.033913497358371666
spatial	projection	0.03084285792400006
spatial	batch_norm	0.8945891335155308
spatial	fc	0.013473806287287468
pool	temporal	0.025033821302057765
pool	spatial	0.03625221789832922
pool	pool	0.9922279621673603
pool	dropout	0.9922279621673603
pool	projection	0.9672378889753165
pool	batch_norm	0.26438479541460047
pool	fc	0.42029944599463087
dropout	temporal	0.025033821302057765
dropout	spatial	0.03625221789832922
dropout	pool	0.9922279621673603
dropout	dropout	0.9922279621673603
dropout	projection	0.9672378889753165
dropout	batch_norm	0.26438479541460047
dropout	fc	0.42029944599463087
projection	temporal	0.021499863700199774
projection	spatial	0.031245567320936786
projection	pool	0.9730068893779182
projection	dropout	0.9730068893779182
projection	projection	0.9911511240084465
projection	batch_norm	0.2549823401573804
projection	fc	0.4703872185898479
batch_norm	temporal	0.5612747136470254
batch_norm	spatial	0.9270668219859044
batch_norm	pool	0.2355249968808985
batch_norm	dropout	0.2355249968808985
batch_norm	projection	0.22772069141758983
batch_norm	batch_norm	0.9727822549659809
batch_norm	fc	0.09788970646888516
fc	temporal	0.011232329382498171
fc	spatial	0.01483727230837752
fc	pool	0.41111674904333995
fc	dropout	0.41111674904333995
fc	projection	0.46226970301450704
fc	batch_norm	0.10814558859239073
fc	fc	0.9354416507164752
